SUBJECT,TIME,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,PZ,T5',T6',O1',O2',"P3""","P4""","PZ""",OZ,I,"CB1""","CB2""",CB1,CB2
CBA,10,34.7102,-67.4948,22.7328,-15.0518,54.3193,24.2297,70.8038,6.2502,17.4463,32.835,18.5445,79.9426,74.8117,40.4403,67.1883,34.7932,8.2176,-14.9955,76.8831,33.6043,36.7277,53.5671,-4.6895,-13.1788,19.2956,24.935,71.8982,35.8051,8.3681,15.2503,79.3623
CBA,11,36.7011,-66.2787,23.7661,-24.2404,55.194,21.4507,72.7995,7.2051,20.21,34.4942,21.3646,121.772,76.8755,48.597,69.3811,36.5549,6.8922,-13.2619,80,37.8591,38.8983,54.6056,-2.4316,-12.029,21.1209,27.2178,74.1478,39.6383,8.3681,17.2546,78.6646
CBA,12,37.1339,-68.624,23.68,-32.4664,54.3193,20.9296,74.5349,8.4204,23.1466,36.1534,26.4066,163.0829,79.3692,54.8649,71.0476,38.3165,4.9482,-11.875,82.2511,41.8534,41.2427,55.4709,-0.1737,-10.7907,22.8592,29.6762,75.6186,44.1684,8.6269,18.9103,78.0541
CBA,13,34.5371,-72.1855,18.3412,-36.4044,50.9079,22.4059,75.5761,9.7226,25.5648,37.5506,24.0993,190.5659,81.089,58.0417,72.1879,40.2544,2.4741,-10.8349,83.4632,45.7608,43.1529,56.3363,1.3895,-9.6409,24.163,31.4322,75.5321,48.1758,9.4896,20.2175,78.1413
CBA,14,31.8537,-73.6623,11.4525,-36.9294,47.4966,24.1428,76.0968,10.8511,26.774,38.5986,22.3901,199.2084,80.1431,58.0417,72.8896,42.0161,0.972,-10.1415,83.3766,49.1473,44.4552,57.2017,2.171,-8.7564,24.8583,32.0468,74.8399,50.8764,11.3013,21.6118,79.1879
CBA,15,30.6419,-72.8805,7.7498,-35.0042,46.0096,24.4034,76.01,11.0247,26.3422,38.5112,20.51,192.1216,76.4455,55.7235,72.8019,42.4565,1.2371,-10.1415,81.645,50.9708,44.7157,57.1152,1.9105,-8.8449,24.5976,30.9054,73.4556,51.6604,12.3365,22.0475,79.3623
CBA,16,30.5554,-72.7936,8.2665,-32.2914,46.5344,22.4928,75.7497,10.0698,24.6148,37.114,10.255,172.5032,72.4899,52.7183,72.1002,41.4876,2.1207,-10.6615,79.3074,50.9708,44.2816,55.644,0.9553,-9.9947,23.6415,28.7104,71.033,50.4408,11.3876,21.6118,77.7925
CBA,17,30.1226,-75.5733,12.3997,-30.1036,48.7212,19.3664,75.3158,8.5072,22.2829,34.7562,-6.4094,146.0573,69.2223,49.5415,70.8722,39.5497,2.6508,-11.4416,76.71,49.0605,43.066,53.4806,-0.4342,-11.5868,22.1639,26.252,68.0914,48.0015,8.8857,19.6075,75.1762
CBA,18,29.1704,-78.7874,18.6856,-27.5658,51.9576,17.1953,74.7952,7.1183,20.0373,32.049,-12.2206,125.1426,68.0184,48.0819,69.118,37.0834,3.4461,-12.3084,74.1991,45.7608,41.3295,51.2306,-1.8237,-13.2673,20.6863,23.9692,65.3227,45.1267,5.435,16.0346,71.9493
CBA,19,28.5645,-80.1772,22.3022,-25.6406,54.1444,16.4137,74.6217,6.5106,18.8282,30.3025,4.5293,114.0803,70.1682,48.4253,67.89,35.4979,4.5064,-12.7418,73.0736,42.548,40.1139,50.1056,-2.6053,-14.3287,20.1648,23.0912,63.9384,43.2972,2.7606,12.8102,69.5946
CBA,0,-150.4397,-65.1494,25.4882,-63.1826,19.5934,-4.9502,-20.2173,-38.4562,-44.7385,-31.7871,-50.5059,-24.7174,-1.6338,83.5423,32.9801,-46.8607,17.142,-27.9107,-7.0996,11.4619,11.4611,-33.6633,-28.7446,-49.7081,29.1173,-0.6146,-81.4155,-37.7217,-28.9002,12.1131,21.5412
CBA,1,-151.3053,-65.2363,24.541,-62.745,19.2436,-5.2975,-19.0893,-38.4562,-40.9383,-31.1758,-52.8133,-24.026,-5.3314,89.7242,34.3836,-46.2441,16.4352,-27.4773,-8.7446,14.9352,14.6737,-33.4037,-26.9209,-49.1774,30.421,1.4048,-79.512,-31.972,-27.6062,16.296,21.7156
CBA,2,-151.9112,-65.41,23.8522,-61.6074,18.7187,-5.2975,-18.2216,-38.6298,-38.3473,-31.5251,-54.6079,-22.8161,-8.599,92.4718,35.3484,-46.5964,15.9934,-27.0439,-10.3896,16.8455,17.1917,-34.5287,-25.7052,-49.2659,31.2033,2.4584,-78.0412,-28.0517,-26.7435,19.6946,20.3202
CBA,3,-152.5171,-66.0181,23.3355,-60.7323,17.7566,-4.9502,-18.048,-38.8034,-37.57,-32.573,-56.2316,-21.8654,-11.3507,91.8707,35.2607,-47.4773,16.0817,-26.8705,-11.9481,17.4534,18.0599,-36.346,-25.6183,-49.7966,31.2902,2.195,-77.6086,-27.1805,-26.571,20.9147,18.576
CBA,4,-152.8634,-66.8867,23.0772,-59.8572,16.6194,-4.2554,-18.5687,-38.4562,-38.0882,-33.4463,-57.2571,-21.0876,-12.8986,89.7242,34.2958,-47.7415,16.3468,-26.6972,-13.0736,17.7139,17.3653,-37.471,-26.0525,-50.0619,31.2902,1.6682,-77.4355,-28.5744,-26.2259,20.3918,18.0527
CBA,5,-152.9499,-67.7554,22.905,-58.8946,15.4823,-3.4738,-19.4363,-37.8485,-39.8155,-33.7956,-57.6844,-20.7419,-13.3285,88.5222,32.8047,-47.213,16.3468,-26.6105,-13.6797,18.0612,15.6288,-37.7306,-27.1815,-49.6197,31.2902,0.9658,-77.4355,-31.8849,-25.2769,18.2132,19.4481
CBA,6,-152.5171,-68.1897,23.1633,-57.8444,14.5201,-2.8659,-20.5643,-37.0673,-42.1474,-33.7083,-57.428,-20.4826,-12.6406,89.5525,31.0505,-46.156,16.877,-26.6972,-13.6797,18.5822,13.1977,-37.3845,-28.5709,-48.8236,31.2902,0.2634,-77.4355,-36.1536,-23.9829,15.3374,21.1924
CBA,7,-151.6516,-68.1028,23.8522,-57.3194,13.8204,-2.3448,-21.6924,-36.286,-44.4794,-33.4463,-56.5735,-20.3962,-11.3507,92.9869,29.4716,-45.0109,17.7606,-26.7839,-13.1602,19.1032,10.8533,-36.6922,-30.1341,-47.9391,31.3771,-0.3512,-77.2625,-40.161,-22.6026,12.6359,22.0645
CBA,8,-150.3531,-67.1473,24.7994,-56.8818,13.7329,-1.9106,-22.6468,-35.3311,-46.1204,-32.7477,-55.0352,-20.1369,-9.4589,97.3658,28.4191,-43.6016,18.8209,-26.6972,-12.2078,19.9715,8.9431,-35.6537,-31.263,-47.0547,31.8117,-0.3512,-76.8299,-42.8616,-21.136,11.0673,22.3261
CBA,9,-148.7085,-65.4969,25.6605,-55.8317,13.8204,-1.4764,-23.2542,-34.5498,-47.1568,-31.9617,-53.0697,-19.5319,-7.5672,101.7447,27.8928,-41.8399,19.6162,-26.5238,-11.1688,21.1872,7.6407,-34.5287,-31.8709,-46.0817,32.4201,0,-76.7434,-44.2555,-19.9282,10.6316,22.3261
CBA,10,-147.1505,-63.499,26.091,-54.8691,13.7329,-1.5632,-23.7748,-34.2894,-48.1068,-31.6997,-51.6169,-18.8405,-6.3633,105.265,27.3665,-40.871,20.1463,-26.5238,-10.4762,22.2292,6.5988,-34.0095,-32.4788,-45.6395,32.7678,-0.0878,-77.6951,-45.0396,-20.1008,10.3702,21.1051
CBA,11,-145.7655,-61.0667,26.6077,-54.2565,13.8204,-1.6501,-24.1219,-34.5498,-49.1432,-32.2237,-50.4205,-18.0627,-6.1053,108.2701,27.2788,-41.4876,20.9416,-26.6972,-10.303,22.837,5.8174,-34.4422,-32.913,-45.9933,32.6809,-0.878,-79.5985,-45.5623,-21.7399,10.1088,17.8783
CBA,12,-144.4671,-58.6345,26.9521,-53.994,14.0828,-2.0843,-24.2954,-35.1575,-50.0069,-33.2716,-49.395,-17.4577,-7.6531,110.3307,27.1911,-43.6016,21.7368,-26.8705,-10.9091,23.0975,5.3833,-35.6537,-33.1735,-46.8778,32.2463,-2.0194,-81.8481,-45.9107,-24.328,9.7602,13.3433
CBA,13,-143.0822,-56.376,27.2965,-53.3814,14.6951,-2.5185,-24.1219,-35.8519,-50.0069,-33.9702,-48.6258,-16.9392,-10.5768,109.0428,27.4542,-45.8037,22.0903,-26.7839,-12.0346,23.4448,5.4701,-36.5191,-32.9999,-47.6738,31.8117,-2.5462,-83.4054,-45.388,-26.2259,9.8473,10.1165
CBA,14,-141.7838,-54.5518,27.3826,-52.8563,15.2199,-2.8659,-23.8616,-36.4596,-49.2296,-34.1449,-48.284,-16.9392,-13.9305,101.0578,27.5419,-47.8296,22.267,-26.6105,-13.5931,23.0107,6.0779,-36.9518,-32.6525,-48.3814,31.3771,-2.634,-84.2706,-43.9941,-27.3474,9.8473,9.07
CBA,15,-140.7451,-53.3356,27.5549,-52.6813,15.7447,-2.779,-23.6013,-36.6332,-47.4159,-33.3589,-48.0276,-16.8528,-15.9942,85.9464,27.8928,-48.6224,22.5321,-26.1771,-14.9784,21.9687,7.2934,-36.346,-31.8709,-48.4698,31.551,-1.9316,-83.9245,-41.4677,-26.8298,10.1088,10.9014
CBA,16,-140.1392,-52.7276,27.641,-52.8563,16.0946,-1.9974,-23.1674,-36.0256,-44.6521,-31.3504,-47.8567,-16.5071,-15.9942,66.7995,28.4191,-48.0058,22.7972,-25.4837,-15.9307,20.6662,9.03,-34.5287,-30.742,-47.5854,32.4201,0,-82.1941,-37.6346,-24.328,10.7188,15.3492
CBA,17,-140.1392,-52.9882,27.2965,-53.0314,15.8322,-0.9553,-22.9071,-35.0707,-41.802,-28.556,-47.8567,-16.0749,-14.2744,47.8243,28.5068,-46.3322,22.3554,-24.9636,-16.5368,19.1032,10.5929,-31.9326,-29.6999,-45.9933,33.3762,2.2828,-80.0311,-33.9757,-20.4458,10.8931,21.3668
CBA,18,-140.7451,-53.8568,26.4354,-53.4689,15.045,0.1737,-22.9939,-34.029,-39.9883,-25.8488,-48.1985,-15.7292,-12.2106,32.3694,27.9805,-44.042,21.5601,-24.7902,-16.9697,17.1929,11.3743,-28.9037,-29.3525,-44.1359,33.9846,3.8632,-79.2525,-31.972,-16.3049,10.1959,27.9076
CBA,19,-141.7838,-54.9861,24.9716,-54.8691,13.9078,1.129,-23.7748,-33.2477,-40.0746,-24.3643,-48.9677,-15.9885,-11.1788,21.7227,26.6648,-42.1922,20.7649,-25.137,-17.5758,14.9352,10.8533,-26.3941,-30.1341,-42.6322,33.637,3.5998,-81.2424,-32.756,-14.0619,8.7144,33.9252
CBA,0,-56.5231,-203.0056,-27.7271,-121.027,-43.5604,-57.9255,-15.3582,-96.6179,-78.2492,-28.4686,-68.4522,-85.9923,-105.3383,-55.1224,-60.5221,-18.3215,-48.4219,-138.1666,-5.8009,-199.3679,-9.3773,-8.7404,-122.4468,-47.7622,-62.4066,-112.3832,-99.9308,-125.1002,-50.2088,-128.6252,-88.8683
CBA,1,-56.6962,-201.5288,-26.6938,-119.8894,-43.298,-58.6202,-14.5773,-98.0069,-77.1264,-31.6997,-69.8195,-87.548,-104.1344,-51.4304,-58.9432,-20.5236,-47.8033,-138.6,-3.7229,-197.1102,-7.4671,-13.1538,-121.5784,-49.7966,-63.1888,-113.349,-100.1903,-122.4867,-55.73,-125.9237,-99.3337
CBA,2,-57.7349,-200.139,-26.0049,-118.6642,-43.2105,-58.0123,-14.4905,-99.1354,-77.1264,-35.4548,-74.6052,-89.9678,-105.1663,-47.3091,-58.417,-22.1972,-46.9197,-139.2067,-2.3377,-192.1608,-6.6857,-17.4807,-121.7521,-51.9193,-64.3187,-114.9294,-100.3634,-121.964,-60.8199,-124.4423,-109.6246
CBA,3,-59.7258,-199.7915,-26.0049,-118.8393,-43.298,-57.4912,-14.8376,-99.8299,-78.0764,-38.6859,-80.9291,-93.0791,-106.8861,-43.102,-58.5047,-23.078,-46.3896,-139.8135,-1.645,-186.343,-6.8593,-20.9422,-122.5337,-53.8652,-65.2748,-116.861,-100.1903,-122.748,-64.3569,-123.3965,-117.4737
CBA,4,-61.8032,-200.2258,-26.6077,-120.0644,-42.5982,-58.0991,-14.7508,-100.1771,-78.5083,-40.6071,-85.2875,-94.2891,-106.6281,-38.6372,-58.1538,-23.078,-46.9197,-139.9868,-0.4329,-181.2198,-6.9461,-22.673,-122.8811,-54.8381,-65.5356,-117.8268,-99.4982,-123.1836,-65.3059,-121.8279,-121.0493
CBA,5,-63.6209,-201.442,-26.5215,-121.9896,-41.1112,-60.0966,-13.536,-99.8299,-77.2991,-40.2578,-85.1166,-93.9434,-104.2204,-34.8594,-56.575,-21.7567,-47.715,-139.2934,1.8182,-177.9202,-5.7306,-21.9807,-121.9258,-54.3959,-64.6664,-116.9488,-97.1621,-121.1799,-62.8041,-118.7779,-118.869
CBA,6,-65.5252,-203.8742,-27.3826,-124.615,-41.3736,-62.5282,-11.9742,-98.9618,-74.2762,-38.0746,-81.8691,-93.857,-101.9847,-32.5411,-54.119,-19.8189,-48.4219,-138.0799,4.329,-177.0519,-2.9521,-19.4711,-119.8416,-52.6269,-62.9281,-114.5782,-93.4418,-115.8658,-57.973,-114.2464,-112.0666
CBA,7,-67.9489,-207.4357,-30.052,-126.8027,-43.4729,-63.8309,-10.5859,-98.0069,-70.6488,-35.3675,-78.2799,-94.5483,-100.2648,-30.8239,-51.8385,-18.2334,-49.3055,-137.0397,6.1472,-178.3544,0.4341,-16.6153,-117.4969,-50.5926,-61.2766,-112.032,-89.8079,-109.0706,-53.1419,-109.2791,-103.6943
CBA,8,-70.0263,-210.5629,-32.9797,-126.8902,-45.7472,-63.3967,-9.4579,-97.1388,-67.1941,-33.0096,-76.3998,-95.0669,-98.545,-28.6774,-49.9088,-16.9121,-50.1891,-136.2596,7.1861,-180.9593,3.5599,-13.9326,-115.4995,-48.9121,-59.9729,-109.6615,-87.2123,-102.8853,-48.7422,-104.6605,-95.2348
CBA,9,-70.5457,-211.6053,-35.1324,-123.9149,-46.7968,-61.1387,-8.4166,-96.0971,-64.2576,-30.7391,-77.1689,-94.3755,-97.0832,-26.2733,-48.3299,-15.5028,-50.7193,-135.4795,7.0996,-183.738,6.1647,-11.3365,-113.7627,-47.2316,-58.9299,-107.4665,-85.7415,-97.8325,-44.7738,-100.5647,-87.3857
CBA,10,-69.5935,-210.476,-36.0796,-119.6269,-47.3216,-57.9255,-7.8092,-95.229,-62.0984,-28.6433,-79.5618,-93.1656,-96.5673,-25.1571,-47.5405,-14.0934,-50.3658,-134.9594,5.2814,-185.822,7.9012,-9,-112.6337,-45.9933,-58.1476,-105.6227,-85.0493,-94.0865,-41.4956,-97.7761,-80.9321
CBA,11,-67.1699,-207.6095,-35.7352,-116.1264,-47.5841,-54.8859,-8.0696,-94.4477,-61.1483,-26.7221,-81.3564,-90.6592,-96.9972,-28.7633,-48.2422,-12.7722,-49.4822,-134.7861,1.9048,-186.5166,8.2485,-6.75,-112.5469,-44.8434,-57.713,-104.3935,-84.9628,-92.7797,-38.3036,-97.4275,-76.0483
CBA,12,-63.2747,-203.4399,-33.9269,-114.1137,-47.2342,-53.4095,-8.9372,-93.6665,-61.8393,-24.5389,-79.9891,-86.4245,-98.1151,-37.521,-50.3473,-10.9224,-48.5986,-135.0461,-2.1645,-185.0405,7.033,-4.0673,-113.3285,-43.7821,-57.713,-103.6911,-85.655,-94.9577,-35.0254,-100.8261,-71.6877
CBA,13,-58.6005,-198.4017,-31.2575,-113.4136,-46.1845,-53.149,-10.4123,-92.7116,-64.5167,-22.3557,-76.7416,-80.8069,-101.0388,-45.4202,-53.8559,-8.1918,-47.8033,-135.5662,-6.6667,-180.8725,4.0809,-1.0385,-115.239,-42.7207,-58.0607,-103.6911,-87.3854,-101.2301,-31.9197,-108.4077,-66.9783
CBA,14,-54.186,-193.5372,-27.9854,-113.6761,-44.0852,-53.4964,-11.6271,-91.4094,-67.7123,-19.5613,-72.7251,-75.1893,-104.6504,-49.2839,-57.2767,-4.8446,-46.8314,-135.9996,-10.4762,-175.6625,0.521,2.5096,-117.3232,-41.3939,-58.4084,-103.6911,-89.2023,-108.9835,-28.9865,-116.7736,-61.3096
CBA,15,-50.8102,-189.9757,-24.7994,-114.3762,-41.2862,-54.1043,-11.9742,-90.0205,-69.7851,-15.8062,-68.1103,-71.2137,-107.66,-50.2284,-59.2064,-1.5855,-45.8594,-135.9996,-12.8139,-171.9287,-1.9102,6.6634,-118.539,-39.7134,-58.2345,-102.5497,-89.981,-114.3848,-25.8808,-121.7408,-54.4199
CBA,16,-49.1656,-188.6727,-23.0772,-115.1638,-38.837,-54.8859,-11.3668,-88.8052,-70.0442,-11.6145,-63.752,-70.0902,-108.7779,-48.9405,-59.3818,0.9689,-45.771,-135.6529,-13.1602,-169.8447,-2.6916,10.8173,-118.539,-37.7676,-57.5392,-100.6181,-89.5484,-115.9529,-23.8103,-121.9151,-48.3151
CBA,17,-49.2521,-189.5413,-23.3355,-115.8639,-37.4375,-55.4938,-10.3256,-88.0239,-69.0078,-8.1214,-61.7864,-72.7694,-109.1219,-45.9354,-58.1538,2.8187,-46.3012,-134.9594,-12.1212,-168.1081,-1.997,14.4519,-117.7574,-35.9101,-56.4962,-98.5109,-87.991,-114.2105,-23.2927,-118.4293,-44.565
CBA,18,-50.1177,-191.5393,-24.6271,-116.2139,-36.8252,-55.2333,-9.2843,-87.5899,-67.4532,-6.0256,-62.2137,-76.5721,-110.4117,-42.4151,-56.3118,3.7876,-46.5663,-134.006,-10.4762,-166.5451,-0.6078,16.7884,-116.7153,-34.495,-55.4532,-96.8427,-85.3089,-111.2486,-23.8966,-114.2464,-45.1755
CBA,19,-50.8102,-193.5372,-25.316,-115.7764,-36.0379,-54.3648,-8.3299,-87.503,-66.6759,-5.9382,-61.6155,-78.1277,-112.1315,-39.4958,-54.733,3.171,-46.0361,-133.0525,-8.9177,-167.0661,0.2605,16.7884,-115.9337,-34.0527,-54.7578,-95.9647,-82.7998,-110.0289,-25.4495,-112.5035,-51.2803
CBA,0,2763.053,2313.4121,32.3769,23.3653,-23.967,-17.1084,82.5177,-12.0664,19.6055,-4.3664,615.5569,370.2423,4.8155,-22.2379,24.8228,46.4203,-46.1245,131.4923,-20,12.8512,-46.1918,-35.3941,-10.2473,-55.7226,72.2282,53.6454,-42.3949,48.9598,29.5904,-46.0994,-12.9945
CBA,1,2751.5408,2308.7212,33.4964,24.1529,-23.967,-16.5005,82.5177,-11.806,20.4692,-4.4537,609.3184,366.5261,0.172,-23.3541,24.8228,47.3892,-46.6547,131.5789,-25.4545,15.2826,-44.1948,-36.2595,-9.7263,-55.1919,72.402,53.9966,-40.578,50.0923,31.6609,-44.618,-12.384
CBA,2,2742.2788,2300.5559,34.5297,24.5905,-24.0544,-15.9794,82.2574,-11.806,21.2465,-5.5016,602.6526,361.9456,-4.6435,-24.3844,23.6825,47.1249,-46.8314,131.4923,-37.4892,16.6719,-43.2397,-38.596,-9.6394,-55.2804,72.1413,53.821,-39.6262,50.7893,31.7471,-43.3108,-14.7387
CBA,3,2737.8643,2291.7825,35.4769,25.203,-23.8795,-15.111,82.2574,-11.4587,22.3692,-5.6763,597.3542,357.7108,-7.3952,-24.2985,21.5774,46.3322,-46.6547,131.5789,-51.9481,15.9772,-42.8055,-40.4998,-9.2921,-55.1919,72.2282,54.26,-39.3667,51.7476,29.8492,-41.5679,-17.8783
CBA,4,2738.73,2285.2676,35.6491,26.5157,-23.8795,-14.3294,82.3442,-11.2851,22.8011,-4.6283,594.0214,353.9081,-7.6531,-23.3541,18.4198,45.1871,-46.5663,131.6656,-63.8961,12.9381,-43.5002,-40.9325,-9.2052,-54.8381,72.3151,54.7868,-40.8375,50.8764,26.8298,-41.3065,-20.4075
CBA,5,2743.4041,2283.009,35.563,28.6159,-24.0544,-13.4609,81.8235,-11.0247,22.1101,-2.1832,592.3976,351.1425,-5.5034,-20.6924,15.6129,44.3063,-46.0361,131.7523,-67.4459,9.2911,-45.2367,-38.9422,-9.6394,-54.1306,72.402,55.0502,-44.0388,47.3917,23.7241,-43.2236,-21.2796
CBA,6,2748.511,2283.3564,35.0463,30.3661,-24.7542,-13.0267,80.6088,-10.8511,20.21,0.4366,591.2867,349.2412,-2.6657,-16.3994,14.4727,43.9539,-45.0642,131.6656,-60.7792,6.773,-47.7547,-35.6537,-10.5947,-53.423,72.2282,54.3478,-48.3648,41.9033,20.1008,-47.1451,-21.8028
CBA,7,2751.5408,2282.6614,33.1519,30.4537,-26.0663,-13.2872,79.4808,-10.5906,18.0509,3.2311,591.0303,347.9448,-0.8599,-11.2477,14.8235,44.8348,-44.6223,131.4056,-47.7922,6.5993,-50.3595,-31.673,-11.8105,-52.6269,72.1413,53.5576,-52.6908,36.2407,16.3049,-51.7638,-21.7156
CBA,8,2752.0601,2279.3606,29.9659,29.5786,-27.5533,-13.7215,78.9602,-9.8962,16.8417,6.6369,592.9958,347.772,-0.43,-5.9244,16.5778,47.6534,-44.7991,131.4056,-33.7662,9.1174,-51.8355,-26.9999,-12.2447,-51.2117,72.402,53.7332,-55.3729,32.6689,13.2855,-55.2496,-19.6225
CBA,9,2750.1558,2274.2356,26.4354,28.791,-28.7779,-13.5478,79.0469,-8.7677,16.8417,9.2567,597.6106,349.2412,-0.7739,-1.3738,19.56,51.6172,-45.1525,131.6656,-22.9437,13.1986,-52.0092,-23.1922,-11.8973,-49.7966,72.9235,54.4356,-56.0651,31.7106,11.6464,-56.9053,-15.1748
CBA,10,2746.6067,2268.8499,23.2494,28.791,-29.4776,-12.853,79.4808,-7.5523,17.5326,9.5187,604.02,352.0068,-1.8058,1.202,22.4546,55.581,-45.1525,131.839,-16.4502,17.627,-51.1409,-21.2018,-11.2894,-49.0005,73.2712,54.3478,-55.1999,32.8432,11.4738,-56.6439,-8.3723
CBA,11,2742.9714,2265.2014,20.58,29.5786,-29.5651,-11.5504,80.4352,-6.337,19.0009,8.82,610.6857,355.4638,-3.3536,1.6313,24.2088,58.752,-45.3292,132.3591,-13.5931,22.316,-49.578,-20.0768,-10.1605,-48.116,73.7927,54.6112,-52.8638,35.6309,13.2855,-55.0753,-0.0872
CBA,12,2738.9895,2263.4641,17.7384,30.1036,-30.1774,-10.3345,81.4765,-5.2085,20.2964,8.4707,615.9841,358.575,-6.3633,0,24.2088,61.3065,-46.1245,132.9658,-14.3723,26.484,-47.9283,-19.4711,-9.2921,-46.9662,74.575,55.0502,-50.8738,38.0702,15.7873,-53.8553,6.5408
CBA,13,2734.7483,2261.8137,15.0691,29.491,-31.3145,-9.6398,82.0839,-4.514,20.901,7.7721,618.9752,360.9085,-10.0609,-2.4041,23.244,63.3324,-46.9197,133.3125,-17.9221,29.4363,-47.0601,-19.9903,-9.1184,-46.3471,74.8357,54.699,-50.5278,39.2898,17.2539,-53.1581,9.07
CBA,14,2731.0261,2259.1208,13.433,27.8283,-32.2767,-9.2055,82.3442,-4.08,20.7283,6.2876,620.7698,362.2913,-12.8986,-4.4647,22.5423,65.006,-47.2732,133.4859,-22.8571,30.9993,-46.9732,-21.4615,-9.2921,-46.6124,74.7488,53.4698,-51.1334,39.4641,18.3754,-52.2867,7.7618
CBA,15,2728.5159,2255.3855,12.9163,25.378,-32.889,-9.0319,82.4309,-3.9932,20.2964,5.065,622.0517,361.8592,-14.1024,-6.8688,21.9283,66.5034,-47.5383,133.5726,-27.5325,31.6071,-47.6678,-22.4999,-9.7263,-47.1431,74.4881,52.3284,-51.9121,39.1156,19.6694,-50.9795,4.7094
CBA,16,2728.1697,2251.9109,13.8635,23.6278,-32.714,-8.8582,82.6912,-3.646,20.3828,6.0256,624.53,360.3035,-13.1565,-10.2174,21.7529,68.177,-47.6266,134.006,-30.5628,31.6071,-48.7966,-21.4615,-9.9868,-46.9662,74.8357,52.8552,-52.0851,38.9414,20.187,-49.4109,2.7036
CBA,17,2729.7278,2249.9131,16.7051,22.9278,-31.6644,-8.6845,82.8648,-3.1251,20.7283,9.344,628.8884,358.7479,-10.5768,-14.3387,22.5423,69.0579,-47.0081,134.4394,-31.4286,30.7388,-50.099,-18.3461,-10.0736,-46.0817,75.618,54.6112,-52.0851,38.68,18.8067,-48.1037,2.9652
CBA,18,2732.0649,2250.1736,20.4939,23.1028,-30.5273,-8.6845,82.6045,-2.9515,20.3828,13.2737,634.6995,358.4022,-6.3633,-18.7176,24.1211,68.9698,-45.5943,134.6127,-30.2165,29.0021,-51.575,-14.6249,-10.421,-45.1972,76.1395,55.9282,-52.6043,37.4604,15.9598,-48.0166,4.4478
CBA,19,2734.2288,2253.3877,23.9383,23.8029,-29.74,-9.0319,82.3442,-3.7328,19.0873,13.9723,641.1089,359.6985,-0.172,-22.152,26.1385,67.5604,-44.0922,134.266,-27.1861,26.7445,-53.0511,-13.1538,-11.2894,-45.551,75.8787,55.138,-53.2964,35.6309,13.2855,-48.9752,5.7559
CBA,0,139.7064,107.8006,74.312,117.0891,-40.4115,46.3751,0.5206,-5.7294,-46.6386,-79.817,-14.2716,98.2646,35.514,69.1177,-18.5952,-22.3733,19.3511,-65.2694,3.6364,-58.4384,3.4731,-63.519,-7.2079,-59.9682,-12.7768,-71.1175,21.9761,-28.4873,31.057,-33.8992,-28.082
CBA,1,138.8408,105.1077,73.7092,115.4264,-41.0238,45.333,0.6942,-7.1183,-44.9976,-84.096,-13.417,95.5854,35.772,64.8247,-17.5426,-26.0729,18.5558,-66.0495,3.6364,-59.9146,5.7306,-68.2786,-6.6,-62.3563,-13.7329,-72.9613,16.1793,-23.2603,23.1202,-32.7663,-35.8439
CBA,2,138.8408,103.5441,73.537,114.9888,-41.0238,44.9856,0.8677,-8.4204,-43.8748,-89.3356,-11.8787,94.1162,36.288,60.4458,-16.4024,-29.7724,17.8489,-66.8296,3.8095,-62.0854,7.7276,-73.4709,-5.9921,-65.0097,-14.7759,-74.9807,11.8533,-19.6885,18.2891,-31.6334,-42.9952
CBA,3,139.793,103.631,73.8814,115.3388,-40.4989,45.1593,1.3015,-9.4621,-42.9248,-94.4879,-9.8277,94.0298,37.0619,57.0972,-14.8235,-33.0315,17.8489,-67.263,4.4156,-63.9957,9.5509,-78.5766,-5.2105,-67.4863,-15.5582,-77.0001,9.5172,-17.859,16.3049,-30.3263,-49.2744
CBA,4,141.6107,105.1077,74.7425,115.8639,-39.6242,45.4198,1.8222,-10.2434,-42.5793,-99.2909,-7.3494,95.1533,38.0938,55.4659,-13.3324,-35.4979,18.4675,-67.4364,5.4545,-65.2982,10.9402,-83.0766,-4.6026,-69.6091,-16.1666,-79.1951,8.9116,-18.7302,16.7363,-29.4548,-53.9838
CBA,5,144.294,107.8874,75.9481,116.739,-38.4871,45.6803,2.0825,-10.8511,-43.7021,-103.5699,-4.2729,97.4004,39.6416,55.4659,-12.0167,-36.9953,19.4394,-67.6097,6.7532,-65.6455,11.2006,-86.7112,-4.3421,-71.4665,-16.8619,-81.5656,9.4307,-22.7376,18.8067,-29.0191,-56.5129
CBA,6,147.6698,111.7095,77.4119,118.2267,-37.2625,45.854,2.3428,-11.1115,-45.4294,-106.801,-0.94,100.0795,41.7054,56.5821,-10.8764,-37.4357,20.4998,-67.6964,8.5714,-65.1245,10.9402,-89.0477,-4.0816,-72.8817,-17.2965,-83.4094,11.4207,-27.1805,21.6536,-27.7119,-56.6002
CBA,7,151.3919,116.0528,79.3063,120.0644,-35.6006,46.8093,3.2972,-10.5038,-45.1703,-107.4123,2.3074,103.1044,44.2851,58.8144,-8.5082,-36.4668,22.0019,-67.1763,10.9091,-64.1694,12.1557,-89.1343,-2.6053,-72.7932,-16.6012,-83.0582,15.4871,-26.8321,25.7083,-23.0061,-53.8094
